Data;Descrição;Valor Pago;Meio Pagto;Cancelado
29/06/2024;"10 X FITA CREPE 48MMX50M 3M
10 X FITA CREPE 48MMX50M ADELBRAS ";R$ 0,00;;Não
29/06/2024;"1 X LIMA ENXADA COM CABO 08 STARRET
1 X JOGO SERRA COPO C11 EDA
6 X PARAFUSO CHATO 6,0X80 UNIDADE
6 X BUCHA DRYWALL 08 TIJOLO OCO SFOR UN.";R$ 0,00;;Não
29/06/2024;"30 X BARRA CANO ESGOTO 75 - 3"" PLASTILIT - METRO
3 X REJUNTE BRANCO 5KG VOTOMASSA ";R$ 0,00;;Não
29/06/2024;"1 X BROCA WIDEA SDS PLUS DEWALT 10MMX110MM
1 X BROCA WIDEA SDS PLUS DEWALT 4MMX110MM";R$ 0,00;;Não
29/06/2024;1 X PAPEL HIGIENICO FOLHA SIMPLES FOFINHO FARDO - 16 FARDOS C/4 ROLOS (SALES);R$ 0,00;;Não
29/06/2024;"3 X PARAFUSO VASO SANITARIO B10 LATAO C/2 ART METAIS
3 X PARAFUSO VASO SANITARIO B12 LATAO C/2 ART METAIS";R$ 104,70;Condominio;Não
29/06/2024;10 X BLOCO ESPUMA AMARELO 5X13X20 ;R$ 0,00;;Não
29/06/2024;"1 X PINO FEMEA 20A PRETO 2P+T V94 C/PRENSA VOLTIN
1 X PINO MACHO VOLTIM 2P+T 20A PRETO
10 X CABO PP 3X2.5MM PRETO COBRECOM METRO";R$ 0,00;;Não
29/06/2024;"10 X PORCA 3/8
1 X ARRUELA 1/2";R$ 0,00;;Não
29/06/2024;3 X DISCO DIAMANTADO HAMMER TURBO 7 X 180MM;R$ 0,00;;Não
29/06/2024;"2 X MARRETA 1,5KG C/CABO TECFUND
1 X NIVEL ALUMINIO 40CM 16"" PINTADO MAX
1 X COLHER PEDREIRO 08 PACETTA";R$ 0,00;;Não
29/06/2024;"1 X BOTINA NOBUCK 37 BIQ.PVC CAFE MARLUVAS 
1 X NIVEL ALUMINIO 40CM 16"" PINTADO MAX
1 X COLA CASCOLA CASCOREZ 1KG HENKEL
2 X COLA CASCOLA CASCOREZ 500G
1 X BROCA WIDEA SDS PLUS 16X300 DEWALTCHINA
3 X VASSOURAO GARI FIO NYLON COM CABO 34510 MAX";R$ 0,00;;Não
29/06/2024;"2 X BRACO CHUVEIRO 30CM ALUMINIO 
3 X FITA DUPLA FACE 12MM x 1,5 ATE 750G 3M
2 X CORTADOR DE FORMICA EDUS 14249";R$ 0,00;;Não
29/06/2024;1 X TINTA ESMALTE BASE AGUA PRETO BRILHANTE 900ML CORALIT;R$ 0,00;;Não
29/06/2024;"5 X COLA CPVC 175G AQUATERM TIGRE
4 X CONDUITE AMARELO 25MM 3/4 RL50 ADTEX
5 X CONDUITE AMARELO 32MM 1"" RL25 ADTEX
1 X CONDUITE PRETO 50MM 1.1/2"" ESPIRALADO RL25
1 X VASELINA SOLIDA DIMEC 440 GRS
1 X PASSAFIO 20M COM ALMA DE ACO PROAQUA";R$ 0,00;;Não
29/06/2024;"2 X MARRETA 1,5KG C/CABO TECFUND
2 X TALHADEIRA ACO 1/2X12 LORD
5 X DISCO DIAMANTADO PORCELANATO BOSCH  
5 X DISCO DIAMANTADO SEGMENTADO CONCRETO MAKITA
20 X FITA ISOLANTE 18MMX10M IMPERIAL 3M
50 X ANEL VEDACAO ESGOTO DN100 TIGRE
100 X PARAFUSO SEXTAVADO ROSCA SOBERBA 1/4X60 NEW FIX";R$ 0,00;;Não
29/06/2024;"1 X MASSA CORRIDA PVA 900ML LUKSCOLOR 
4 X PILHA AA/2 DURACELL
1 X ESPATULA 12CM CABO MADEIRA COMPEL 
1 X LIXA MASSA 180 NORTON (VERMELHA)";R$ 0,00;;Não
29/06/2024;"1 X PINO ACO LISO ACAO INDIRETA 1/4X28 C/ARRUELA CONICA 23MM
3 X CHAPISCOFIX COLANTE 20KG QUARTZOLIT";R$ 0,00;;Não
29/06/2024;1 X BOTINA NOBUCK 41 BIQ.PVC CAFE MARLUVAS ;R$ 0,00;;Não
29/06/2024;"2 X PNEU CARRINHO DE PEDREIRO 3,25 COLSON
2 X CAMARA CARRINHO PEDREIRO 3,25X8 MOLDADA COLSON
100 X PARAFUSO SEXT. ROSCA SOBERBA 5/16X70 UN
5 X ESPACADOR NIVELADOR 2,0MM CORTAG 
5 X CONDUITE AMARELO 32MM 1"" RL25 ADTEX
1 X REJUNTE BRANCO 5KG VOTOMASSA 
1 X ENXADA LARGA 2.5 C/CABO PANDOLFO 
1 X ENXADA LARGA 2.5 LARGA C/C TRAMONTINA";R$ 0,00;;Não
29/06/2024;1 X MANGUEIRA MAQ.LAVAR SAIDA 1,50M BRASMOND ;R$ 0,00;;Não
29/06/2024;"1 X CARRINHO MAO GALVANIZADO 45L EXPORT RODA FORCE GORDINI ESFERA
40 X ANEL VEDACAO ESGOTO DN100 TIGRE
1 X ENXADA LARGA 2.5 C/CABO RAMADA";R$ 0,00;;Não
29/06/2024;1 X LUMINARIA LED SOBREPOR 18W QUADRADO LED BEE;R$ 0,00;;Não
29/06/2024;"15 X ARGAMASSA ACII CERAMICAS FLEX SA 20KG SIKA
15 X ARGAMASSA ACIII SUPERFLEX SA 20KG SIKA
10 X ESPACADOR ALINHADOR 2,00MM PARA PORCELANATO 50 PECAS";R$ 0,00;;Não
29/06/2024;"1 X PLACA ISOPOR PAPEL 1,00X0,50CM 2,0CM (PCT C/12)
1 X BICO TORNEIRA 3/4X3/4 METALICO ";R$ 0,00;;Não
29/06/2024;19 X FITA ISOLANTE 19MMX20M ADELBRAS;R$ 0,00;;Não
29/06/2024;"1 X PORTA ELETRODO 500A STARFER
2 X CADEADO 35MM PADO";R$ 121,58;Condominio;Não
29/06/2024;1 X LONA PRETA MEDIA 4X100M 20KG ROLO SERLONAS/NEGREIRA;R$ 0,00;;Não
29/06/2024;"10 X ESPACADOR ALINHADOR 2,00MM PARA PORCELANATO 50 PECAS
3 X CONDUITE AMARELO 25MM 3/4 RL50 ADTEX";R$ 0,00;;Não
29/06/2024;4 X CHAPEIRO PORTA CARTÃO 20 LUGARES;R$ 445,92;Condominio;Não
29/06/2024;"5 X LAMPADA LED BULBO 09W BRANCA BLUMENAU
5 X BOCAL CERAMICO RECEPTACULO LATAO 1450 E-27 CANIELLO";R$ 0,00;;Não
29/06/2024;100 X TIJOLO COMUM (PACOTE COM 10) ;R$ 1.108,00;Condominio;Não
29/06/2024;29 X ARGAMASSA ACII EXTERNA 20KG VOTORANTIM;R$ 974,40;Condominio;Não
29/06/2024;2 X MACACÃO DE SEGURANÇA IMPERMEAVEL PINTURA LABOTATORIO EPI HOSPITALAT ;R$ 0,00;;Não
29/06/2024;1 X BOTA SEGURANCA 37 CRIVAL;R$ 0,00;;Não
29/06/2024;"1 X OLEO DESENGRIPANTE WD-40 300ML
2 X FITA ISOLANTE 18MMX10M IMPERIAL 3M";R$ 0,00;;Não
29/06/2024;2 X ZARCAO CINZA 3,6L NOVA;R$ 248,40;Condominio;Não
28/06/2024;1 X INTERRUPTOR SIMPLES E TOMADA 10A RADIAL POLAR;R$ 14,11;Cartão de Débito;Não
28/06/2024;"1 X TINTA ESMALTE SINTETICO PRETO BRILHANTE EUCALAR 900ML
1 X AGUARRAS 450ML - NATRIELLI
1 X ROLO ESPUMA 05CM REF 1341 TIGRE
1 X MASCARA PFF2 SEM VALVULA DELTAPLUS
1 X ESPATULA 02CM CABO MADEIRA STARFER
1 X PINCEL ACHATADO 10 TIGRE UN.
1 X PINCEL 1'' 519 TIGRE";R$ 99,28;Cartão de Crédito;Não
28/06/2024;"18 X BARRA CANO 25 - 3/4"" PLASTILIT - METRO
6 X COTOVELO 25X90 PLASTILIT
4 X LUVA 25 PLASTILIT
1 X FLANGE 40 CORR PLASTIK 
1 X BUCHA REDUCAO LONGA 40X25 AMANCO
2 X CAPS 50 PLASTILIT
10 X FLANGE 50 PLASTILIT
1 X BUCHA REDUCAO CURTA 32X25 PLASTILIT
36 X BARRA CANO 50 - 1.1/2"" PLASTILIT - METRO
1 X ADAPTADOR SOLDAVEL 50 PLASTILIT 
6 X COTOVELO 50X90 PLASTILIT
1 X TEE 50 PLASTILIT
10 X CAIXA DESCARGA ALUMASA 9 LITROS
1 X BUCHA REDUÇÃO GALVANIZADA '4' X '2'";R$ 0,00;;Sim
28/06/2024;1 X LAMPADA TUBOLED 18W 6500K LED BEE;R$ 21,82;Cartão de Débito;Não
28/06/2024;"1 X VEDA ROSCA 18MMX10M FIRLON
1 X COLA PVC 17G FORTLEV
1 X TORNEIRA PIA PAREDE BICA MOVEL BRANCA LAGUNE";R$ 45,56;Cartão de Débito;Não
28/06/2024;1 X LIXA FERRO 100 TATU;R$ 0,00;;Sim
28/06/2024;"1 X PREGO C/C 13X18 (25) UN
1 X SARRAFO PINUS BRUTO 05CMX3MT";R$ 16,04;Dinheiro;Não
28/06/2024;"1 X TEE REDUCAO ESGOTO 100X50 PLASTILIT
1 X COTOVELO ESGOTO 100X45º PLASTILIT";R$ 33,11;Cartão de Débito;Não
28/06/2024;1 X FILTRO LINHA 4 TOMADAS PVC C/FUSIVEL BIV ELITE;R$ 30,09;Cartão de Débito;Não
28/06/2024;3 X MANGUEIRA GAS 3/8X3,2 METRO ;R$ 37,02;Cartão de Débito;Não
28/06/2024;1 X CHUVEIRO DUCHA QUATTRO 4 TEMPERATURAS 220V 6800W FAME;R$ 77,14;Cartão de Crédito;Não
28/06/2024;2 X SUPORTE P/ VARAO CORTINA BRANCO GROSSO CADIZ;R$ 27,72;Cartão de Débito;Não
28/06/2024;1 X PINO MACHO 10A 2P CINZA TRAMONTINA;R$ 7,00;Dinheiro;Não
28/06/2024;1 X FILTRO LINHA 5 TOMADAS 1DIST. BIV MEGATRON ;R$ 40,60;Cartão de Crédito;Não
28/06/2024;1 X RESISTENCIA CHUVEIRO LOREN SHOWER 3065M 7500W 220V;R$ 52,92;Cartão de Débito;Sim
28/06/2024;1 X BUCHA REDUCAO RR B 1X3/4 BRANCA PLASTILIT;R$ 5,74;Cartão de Débito;Não
28/06/2024;"4 X BUCHA 08 COM ANEL UNIDADE
1 X BROCA WIDEA SDS PLUS 8MMX160MM MAKITA
1 X PARAFUSO CHATO 4,5X60 UNIDADE";R$ 30,00;Dinheiro;Não
28/06/2024;"1 X JUNCAO ESGOTO 50 PLASTILIT
1 X MANGUEIRA MAQUINA LAVAR SAIDA 1.80M IBIRA
1 X VALVULA AMERICANA INOX 3.1/2"" GHELPLUS
2 X ANEL VEDACAO ESGOTO DN50 RAMOS
1 X BUCHA REDUCAO LONGA 50X32 PLASTILIT";R$ 75,35;Cartão de Crédito;Não
28/06/2024;1 X FITA CREPE 48MMX50M NASTRO;R$ 17,00;Cartão de Débito;Não
28/06/2024;"1 X REPARO REGISTRO PRESSAO ROSCA 0 COM TELESCOPIO COMPLETO ESTRIA DOCOL ROCO
1 X MODULO REDUCAO KIT REPARO ROSCA 9 ROCO";R$ 0,00;;Não
28/06/2024;1 X FITA ISOLANTE 19MMX05M ADELBRAS;R$ 3,52;Transferencia;Não
28/06/2024;1 X SARRAFO PINUS BRUTO 10CMX3MT;R$ 50,00;Dinheiro;Não
28/06/2024;"2 X LIXA MADEIRA 220 NORTON (AMARELA)
1 X LIXA MASSA 120 TATU";R$ 3,63;Cartão de Débito;Não
28/06/2024;1 X CIMENTO CPII 50KG CSN ;R$ 38,97;Cartão de Débito;Não
28/06/2024;"10 X BUCHA 06 COM ANEL UNIDADE
10 X BUCHA 08 COM ANEL UNIDADE";R$ 6,00;Transferencia;Não
28/06/2024;2 X AREIA MEDIA ENSACADA 20KG ;R$ 10,98;Cartão de Débito;Não
28/06/2024;1 X TORNEIRA PIA MESA BICA MOVEL 1/2 C50 EMA METAIS;R$ 80,43;Cartão de Crédito;Não
28/06/2024;"1 X TEE ROSCAVEL 1/2 AMANCO
1 X NIPEL ROSCAVEL 1/2 PLASTILIT
1 X VEDA ROSCA 18MMX10M FIRLON";R$ 12,59;Cartão de Crédito;Não
28/06/2024;"1 X BROCA DE ACO RAPIDO IRWIN 5,0MM
14 X PARAFUSO REDONDO FENDA 5/32X1.1/2 UN
14 X PORCA 5/32";R$ 21,60;Cartão de Débito;Não
28/06/2024;1 X RESISTENCIA LORENZETTI DUOSHOWER 7500W/220V  3060C;R$ 57,00;Cartão de Débito;Não
28/06/2024;"1 X BROCA DE ACO RAPIDO IRWIN 2,0MM 
1 X PONTEIRA HAMMER PHILIPS 65MM UNIDADE JB1000";R$ 17,32;Cartão de Débito;Não
28/06/2024;"1 X REPARO REGISTRO PRESSAO ROSCA 0 COM TELESCOPIO COMPLETO ESTRIA DOCOL ROCO
1 X MODULO REDUCAO KIT REPARO ROSCA 9 ROCO
2 X LAMPADA TUBOLED 09W T08 6500K KIAN
1 X LUMINARIA LED SOBREPOR 12W QUADRADA 6500K 16,3CM BLUMENAU
1 X CAMPAINHA CIGARRA EMBUTIR BIVOLT PERLEX 
1 X GRELHA PVC BRANCA 10CM REDONDA ROTATORIA OVERTIME";R$ 175,52;Cartão de Crédito;Não
28/06/2024;3 X PORTA GRELHA PVC BRANCO 10CM REDONDO DACUNHA;R$ 13,56;Cartão de Crédito;Não
28/06/2024;1 X BUCHA 10 (8) UN;R$ 10,00;Dinheiro;Não
28/06/2024;"10 X CORDA POLIESTER 10MM METRO
1 X MOSQUETAO OVAL AÇO TRAVA ROSCA 23KN 10CM";R$ 101,89;Cartão de Crédito;Não
28/06/2024;"1 X BARRA CANO ESGOTO 40 - 1.1/2"" PLASTILIT - METRO
1 X COTOVELO ESGOTO 40X90º C/ANEL PLASTILIT
1 X BUCHA REDUCAO ESGOTO LONGA 50x40 KRONA
1 X COTOVELO ESGOTO 40X90º PLASTILIT
1 X REGISTRO ESFERA MAQUINA LAVAR 1/2-3/4
1 X ABRACADEIRA U 2"" OMEGA
2 X BUCHA 06 COM ANEL UNIDADE
2 X PARAFUSO CHATO 4,0X35 UNIDADE";R$ 58,63;Cartão de Débito;Não
28/06/2024;1 X FITA DUPLA FACE 19MMX2 ATE 800G 3M;R$ 28,84;Transferencia;Não
28/06/2024;"2 X PLUGUE MACHO VOLTIM 20A PTO V29
2 X PINO MACHO 10A 2P PRTO/BRCO TRAMONTINA ";R$ 25,36;Transferencia;Não
28/06/2024;1 X REJUNTE CINZA ESCURO 1K INDEFLEX;R$ 10,00;Dinheiro;Não
28/06/2024;1 X TINTA SPRAY (DOURADO) TEKBOND;R$ 29,41;Cartão de Débito;Não
28/06/2024;"1 X SIFAO SANFONADO PVC UNIVERSAL ASTRA
1 X VALVULA AMERICANA METAL 3.1/2 EMAVA 
1 X VEDA ROSCA 18MMX50M FIRLON";R$ 55,25;Cartão de Crédito;Não
28/06/2024;1 X FECHADURA PORTAO SOBREPOR 701 STAM;R$ 97,51;Transferencia;Não
28/06/2024;"1 X NIVEL ALUMINIO 30CM 12"" BRASFORT";R$ 21,57;Cartão de Débito;Não
28/06/2024;"30 X PARAFUSO CHATO 4,0X35 UNIDADE
20 X PARAFUSO AUTO BROCANTE CHATA 42X25 UN";R$ 16,90;Cartão de Crédito;Não
28/06/2024;"4 X SUPORTE PRATELEIRA 2 FUROS ZINCADO UNIDADE
4 X CANTONEIRA MOVEIS 1"" BRANCA ACO RCA
1 X PARAF R.M 3/16X1/2 (6) UN
1 X PARAF MAD 32X16 (10) UN";R$ 24,84;Cartão de Crédito;Não
28/06/2024;"1 X VEDA ROSCA 18MMX50M POLYFITA
1 X LUVA 25 FORTLEV 
2 X COTOVELO AZUL 25X1/2 PLASTILIT 
2 X COTOVELO 25X90 PLASTILIT
1 X TEE 25 PLASTILIT 
1 X LUVA ESGOTO 50 PLASTILIT
1 X CIMENTO CPII 5KG ";R$ 100,00;Dinheiro;Não
28/06/2024;"1 X NIVEL ALUMINIO 40CM 16"" BRASFORT
1 X REJUNTE CINZA PLATINA 1KG QUARTZOLIT";R$ 40,69;Cartão de Débito;Não
28/06/2024;1 X VALVULA LAVATORIO SEM LADRAO ART METAIS;R$ 20,88;Cartão de Débito;Não
28/06/2024;"5 X FIO PARALELO 2X1,50MM BRANCO METRO MEGAMAX
1 X TOMADA EXTERNA 10A DUPLA DISTANCIADAS RADIAL
1 X TOMADA EXTERNA 10A 2P+T RADIAL 
1 X MIGUELAO 14X16 (10) UN";R$ 100,00;Dinheiro;Não
28/06/2024;;R$ 418,24;Condominio;Não
28/06/2024;"1 X FILTRO LINHA 4 TOMADAS BIV. MEGATRON
1 X FILTRO LINHA 4 TOMADAS BIV. MEGATRON";R$ 66,78;Cartão de Débito;Não
28/06/2024;"2 X PARAF MAD 55X65 (3) UN
2 X PARAF CHIPBOARD 50X50 (5) UN
1 X ARRUELA 3/16 (10) UN
12 X BUCHA 08 COM ANEL UNIDADE
1 X THINNER 900ML ITAQUA";R$ 58,53;Cartão de Débito;Não
28/06/2024;1 X TF7 CONVERTEDOR DE FERRUGEM 200ML;R$ 0,00;;Não
28/06/2024;"12 X DISCO DIAMANTADO PORCELANATO CORTAG
3 X TINTA SPRAY (BRANCO FOSCO) TEKBOND
8 X BOLSA P/VASO EXCENTRICA PLAST.PRETA ESTRELA";R$ 0,00;;Sim
28/06/2024;;;;Não
28/06/2024;"4 X ARRUELA 3/8 UNIDADE
1 X BROCA DE ACO RAPIDO IRWIN Z 1/2
1 X ABRACADEIRA U 3/4"" OMEGA 
2 X BROCA DE ACO RAPIDO IRWIN 3,0MM";R$ 82,28;Cartão de Crédito;Não
28/06/2024;;R$ 395,00;Condominio;Não
28/06/2024;1 X AREIA MEDIA ENSACADA 20KG ;R$ 5,49;Dinheiro;Não
28/06/2024;"3 X VEDANTE 3/4 PVC UN.
1 X VEDANTE 3/4 PVC/METAL BOLA
3 X VEDANTE 1/2 PVC";R$ 4,16;Dinheiro;Não
28/06/2024;4 X MASSA PLASTICA CINZA 400G CARPLAST ;R$ 80,00;Dinheiro;Não
27/06/2024;"4 X FITA DUPLA FACE ESPUMA 24MM ATE 750G TEKBOND
4 X LONA PRETA GROSSA METRO 
3 X LONA PRETA MEDIA METRO
1 X VASSOURA NOVICA BRILHUS BT2003 (SALES)";R$ 147,71;Cartão de Crédito;Não
28/06/2024;1 X TINTA LATEX BRANCO FOSCO 18L EUCALAR;R$ 213,94;Cartão de Crédito;Não
28/06/2024;1 X CAIXA HIDROMETRO P/2 HID. SABESP PLASTIMA;R$ 0,00;;Não
28/06/2024;5 X FITA ISOLANTE 18MMX10M IMPERIAL 3M;R$ 0,00;;Não
28/06/2024;"2 X PINCEL 2"" 50,8MM TIGRE";R$ 0,00;;Não
28/06/2024;2 X PILHA AA/2 DURACELL;R$ 0,00;;Não
28/06/2024;2 X COMPOUND ADESIVO SIKA;R$ 0,00;;Não
28/06/2024;2 X COMPOUND ADESIVO SIKA;R$ 0,00;;Não
28/06/2024;20 X ADESIVO ANTI-IMPACTO GOTA 8MM 25 UN;R$ 586,00;Condominio;Não
27/06/2024;2 X PARAF C/ BUCHA 10 C/ANEL (2) UN;R$ 11,90;Transferencia;Não
27/06/2024;"1 X VALVULA AMERICANA INOX 3.1/2"" GHELPLUS";R$ 33,64;Cartão de Débito;Não
27/06/2024;"1 X PARAF C/ BUCHA 8 (4) UN PREGOTEK
1 X SUPORTE TV FIXO UNIVERSAL 10 A 71"" PIX
1 X ORGANIZADOR FIO 1,00M BRANCO 1/2 DEPLASTI ";R$ 31,31;Cartão de Crédito;Não
27/06/2024;1 X LIXA AGUA 180 NORTON;R$ 2,85;Dinheiro;Não
27/06/2024;1 X COLA CASCOLA CASCOREZ 500G;R$ 7,56;Dinheiro;Não
27/06/2024;8 X TIJOLO BAIANO 11,5X14X24 ;R$ 10,08;Cartão de Débito;Não
27/06/2024;1 X DISCO DIAMANTADO PORCELANATO ULTRA FINO STARFER;R$ 67,71;Cartão de Crédito;Não
27/06/2024;"4 X BUCHA DRYWALL SFORBOLT 1/4 UNIDADE
6 X BUCHA DRYWALL 12 TIJOLO OCO SFOR UN.
6 X BUCHA DRYWALL 08 TIJOLO OCO SFOR UN.
6 X BUCHA DRYWALL 10 TIJOLO OCO SFOR UN
1 X SILICONE ACETICO TRANSPARENTE 50G DRYKO";R$ 63,77;Cartão de Débito;Não
27/06/2024;"1 X AREIA MEDIA ENSACADA 20KG 
1 X CIMENTO CINZA 5KG INDEFLEX";R$ 20,07;Cartão de Débito;Não
27/06/2024;2 X PARAF C/ BUCHA 6 (5) UN PREGOTEK;R$ 11,90;Cartão de Débito;Não
27/06/2024;1 X PINO FEMEA 10A 2P BR/PT TRAMONTINA;R$ 10,00;Dinheiro;Não
27/06/2024;2 X CANTONEIRA 2.1/2 BICROMATIZADA;R$ 6,70;Cartão de Débito;Não
27/06/2024;"1 X PINO MACHO 10A 2P CINZA TRAMONTINA
1 X PREGO C/C 18X27 (8) UN";R$ 12,04;Cartão de Débito;Não
27/06/2024;1 X CANALETA COM FITA COLANTE 12MMX2MT STECK;R$ 9,65;Cartão de Crédito;Não
27/06/2024;"1 X BUCHA REDUCAO RR 25X20 PLASTILIT
1 X VEDA ROSCA 18MMX50M TIGRE";R$ 20,00;Dinheiro;Não
27/06/2024;8 X BUCHA 10 COM ANEL UNIDADE;R$ 10,50;Dinheiro;Não
27/06/2024;1 X GESSO LENTO 1K INDEFLEX;R$ 4,34;Cartão de Crédito;Não
27/06/2024;2 X PARAF C/ BUCHA 6 (5) UN PREGOTEK;R$ 11,90;Cartão de Crédito;Não
27/06/2024;"1 X VEDA ROSCA 18MMX10M FIRLON
1 X VEDA ROSCA 18MMX10M FIRLON";R$ 10,00;Dinheiro;Não
27/06/2024;"2 X DISCO FLAP 4.1/2X40 HAMMER
4 X DISCO SPED/INOX 4.1/2X7/8X1.0 524 MAKITA";R$ 41,36;Cartão de Débito;Não
27/06/2024;"1 X ROLO LA ANTI RESPINGO 23CM C/CABO CASTOR
1 X PINCEL 2"" 50,8MM ROMA";R$ 40,00;Dinheiro;Não
27/06/2024;1 X TOMADA 20A 2 POLOS + TERRA RADIAL;R$ 9,29;Cartão de Débito;Não
27/06/2024;1 X MANGUEIRA TRANCADA CRISTAL 10M ACQUAFLEX;R$ 50,00;Dinheiro;Não
27/06/2024;;R$ 35,99;Transferencia;Não
27/06/2024;1 X CARRINHO MAO PNEU CAMARA GALVANIZADO 45L ESFERA;R$ 198,55;Dinheiro;Não
27/06/2024;1 X GRAMPO GRAMPEADOR 08MM C/1000 FERTAK;R$ 7,24;Cartão de Débito;Não
27/06/2024;2 X VASSOURA PELO SINTETICO 60CM COM CABO DSR (SALES);R$ 70,00;Dinheiro;Não
27/06/2024;1 X RESISTENCIA PARA CHUVEIRO L&C MAXI 5500W 220V PMR;R$ 14,43;Cartão de Débito;Não
27/06/2024;3 X COAXIAL 8 (8) UN;R$ 17,85;Cartão de Crédito;Não
27/06/2024;1 X PEDRA ENSACADA 20KG;R$ 0,00;;Não
27/06/2024;39 X TIJOLO BAIANO 11,5X14X24 ;R$ 0,00;;Não
27/06/2024;;;;Não
27/06/2024;1 X ANEL VEDANTE CARRAPETA 3/4 (SO BORRACHA);R$ 4,00;Dinheiro;Não
27/06/2024;"1 X GESSO LENTO 1K INDEFLEX
1 X GESSO LENTO 1K INDEFLEX";R$ 20,00;Dinheiro;Não
27/06/2024;"1 X VALVULA AMERICANA INOX 3.1/2"" GHELPLUS
1 X AUMENTO 1/2 LONGO ZAMAC GARDEN
4 X PARAFUSO CHATO 4,5X60 UNIDADE
1 X ABRACADEIRA TIPO U J4 
2 X BUCHA 06 COM ANEL UNIDADE
2 X PARAFUSO CHATO 4,0X35 UNIDADE
1 X NIPEL ROSCAVEL 1/2 PLASTILIT
1 X ENGATE FLEXIVEL 40CM CROMADO ESTEVES 
1 X VEDA ROSCA 18MMX50M FIRLON";R$ 108,51;Cartão de Débito;Não
27/06/2024;1 X BROCA WIDEA 6MMX100MM;R$ 10,00;Dinheiro;Não
27/06/2024;"4 X MANGUEIRA NIVEL 5/16X1,0MM METRO IBIRA
1 X CANETA MARCACAO PERMAMENTE AZUL
1 X PREGO DE ACO 15X15 (10) UN";R$ 24,14;Cartão de Crédito;Não
27/06/2024;"2 X AREIA MEDIA ENSACADA 20KG 
1 X CIMENTO CINZA 5KG INDEFLEX";R$ 25,56;Dinheiro;Não
27/06/2024;"1 X ESPACADOR PISO 2,00MM 100 PECAS ECOLIDER
1 X ESPACADOR PISO 1,50MM PT C/100 ECOLIDER
1 X CACAMBA MASSA PVC 20LTS PRETO NOVA";R$ 29,26;Cartão de Débito;Não
27/06/2024;"1 X CIMENTO CPII 50KG CSN 
4 X AREIA MEDIA ENSACADA 20KG 
4 X BARRA CANO ESGOTO 40 - 1.1/2"" PLASTILIT - METRO
4 X COTOVELO ESGOTO 40X90º PLASTILIT";R$ 0,00;;Sim
27/06/2024;"8 X PORCA 3/16
4 X PARAFUSO CHATO 4,0X50 UNIDADE
4 X BUCHA 06 COM ANEL UNIDADE";R$ 5,36;Cartão de Débito;Não
27/06/2024;"1 X FORMÃO 3/4 CHANFRADO PACETTA
1 X BROCA CHATA MADEIRA 5/8 STARFER
1 X BROCA CHATA MADEIRA 3/4 HAMMER";R$ 62,29;Dinheiro;Não
27/06/2024;"9 X COTOVELO ESGOTO 40X90º PLASTILIT
1 X COTOVELO ESGOTO 40X90° AMANCO
1 X ARCO DE SERRA MINI JAPONES ";R$ 30,43;Cartão de Crédito;Não
27/06/2024;"4 X PARAFUSO SEXT. ROSCA SOBERBA 1/4X100 UN
4 X ARRUELA PARA PARAFUSOS TELHEIROS 5/16
4 X ARRUELA PARA PARAFUSOS TELHEIROS 1/4";R$ 13,28;Cartão de Débito;Não
27/06/2024;1 X FITA ISOLANTE 18MMX05M IMPERIAL 3M;R$ 5,50;Dinheiro;Não
27/06/2024;"1 X PREGO C/C 15X15 (25) UN
1 X PREGO C/C 15X15 (25) UN
1 X PREGO C/C 17X21 (12) UN";R$ 20,00;Dinheiro;Não
27/06/2024;1 X PARAF C/ BUCHA 5 (6) UN;R$ 5,95;Cartão de Débito;Não
27/06/2024;"1 X MASSA F12 MADEIRA 400GR MOGNO
1 X LUMINARIA TARTARUGA BRANCA FERRO/PLAST";R$ 43,64;Cartão de Crédito;Não
27/06/2024;1 X DOBRADICA ZINCADA 850X4 SILVANA UN.;R$ 15,00;Dinheiro;Não
27/06/2024;"1 X TOMADA 20A 2 POLOS + TERRA RADIAL
1 X COAXIAL 6 (8) UN
1 X MARTELO CARPINTEIRO 23MM POLIDO EDA
1 X PREGO DE ACO 18X24 (6) UN";R$ 50,00;Dinheiro;Não
27/06/2024;1 X REBITE 410 (10) UN;R$ 7,25;Cartão de Crédito;Não
27/06/2024;"4 X MASSA F12 MADEIRA 400GR CEREJEIRA MONTANA
6 X MASSA F12 MADEIRA 400GR MARFIM MONTANA
1 X JOGO PONTEIRA 07PC FENDA/PHILIPS+ADAPTADOR  FERTAK";R$ 0,00;;Sim
27/06/2024;1 X TINTA SPRAY (BRANCO FOSCO) TEKBOND;R$ 26,78;Cartão de Débito;Não
27/06/2024;1 X SANLIMP 1LT;R$ 20,00;Dinheiro;Não
27/06/2024;1 X CADEADO 20MM GOLD;R$ 20,17;Cartão de Débito;Não
27/06/2024;"1 X VEDA ROSCA 18MMX10M FIRLON
1 X TORNEIRA JARDIM 3/4 AMARELA CURTA 1128 EMA METAIS";R$ 37,44;Cartão de Débito;Não
27/06/2024;1 X BROCA WIDEA 8MMX150MM MAKITA;R$ 20,00;Dinheiro;Não
27/06/2024;1 X COTOVELO ESGOTO 40X90º PLASTILIT;R$ 2,11;Cartão de Débito;Não
